Name,Designer,Gender,Img_url,Rating,Count,love,like,dislike,spring,summer,autumn,winter,day/night,longevitypoor,longevityweak,longevitymoderate,longevitylonglasting,longevityverylonglasting,sillagesoft,sillagemoderate,sillageheavy,sillageenormous,top_notes,middle_notes,base_notes,MUSK__AMBER__ANIMALIC_SMELLS,SWEETS_AND_GOURMAND_SMELLS,RESINS_AND_BALSAMS,SPICES,WOODS_AND_MOSSES,BEVERAGES,CITRUS_SMELLS,NATURAL_AND_SYNTHETIC__POPULAR_AND_WEIRD,GREENS__HERBS_AND_FOUGERES,FRUITS__VEGETABLES_AND_NUTS,FLOWERS,WHITE_FLOWERS
Coach Poppy,Coach,women,https://fimgs.net/images/perfume/375x500.9371.jpg,0.632124352,0.063114926,0.241948819,0.79007833,0.221342993,0.760357432,0.402079151,0.209964454,0.13854908,0.847385695,0.135084124,0.375038522,0.746509568,0.264629847,0.076071824,0.330019956,0.669442506,0.171922718,0.156256957,"Mandarin Orange, Freesia, Cucumber","Jasmine, Gardenia, Water Lily, Rose, Sweet Notes","Sandalwood, Virginia Cedar, Vanille, Marshmallow",0.1562986,0.093312597,0,0.194997166,0.389044828,0,0.074870155,0,0,0,0.07632004,0.134257178
Hommage a L'Homme,Lalique,men,https://fimgs.net/images/perfume/375x500.13401.jpg,0.839378238,0.032237806,0.62634937,0.430097467,0.093269284,0.543553821,0.188484629,0.583046824,0.306542291,0.507571939,0.082719467,0.142317115,0.598658068,0.565633527,0.127975215,0.178650866,0.730348145,0.27104861,0.172667678,"Saffron, Bergamot, Violet Leaf","Tonka Bean, Violet, Pepper","Musk, Labdanum, Agarwood (Oud)",0.187007874,0.315944882,0,0,0,0.110011214,0,0.105564192,0,0.224892413,0.183812026,0.065954088
Guess By Marciano,Guess,women,https://fimgs.net/images/perfume/375x500.1944.jpg,0.585492228,0.060707557,0.264175514,0.698574012,0.283258675,0.126726239,0.13840694,0.770195609,0.602174627,0.353297774,0.155646929,0.289436772,0.446035445,0.547489751,0.132582322,0.241494307,0.664310955,0.249469362,0.189218293,"Grapefruit, Cardamom, Curacao , Carambola (Star Fruit)","Peony, Jasmine, Honeysuckle","Musk, Vanilla, Woody Notes",0.04210005,0.324418029,0.284271093,0.092555305,0,0,0.146597886,0.141152612,0,0,0.08169512,0.103455177
Play For Her,Givenchy,women,https://fimgs.net/images/perfume/375x500.9369.jpg,0.564766839,0.086037262,0.199646403,0.777006283,0.28710437,0.649732107,0.310021492,0.354150658,0.242824154,0.767118705,0.183114035,0.62135442,0.635170657,0.173998449,0.069324091,0.447948956,0.591069709,0.116591661,0.154584073,"Orange Blossom, Bergamot, Pink Pepper, Sweet Pea, Peach","Tiare Flower, Orchid, Amyris, Magnolia","Musk, Sandalwood, Patchouli, Benzoin, Tonka Bean",0.232721382,0.21112311,0,0.115548233,0,0.057494838,0.200252659,0.068667211,0,0,0.230751018,0.041397602
Santal Blush,Tom Ford,women,https://fimgs.net/images/perfume/375x500.12766.jpg,0.756476684,0.045216663,0.608330771,0.34719743,0.197115116,0.346301404,0.130447745,0.780428334,0.394688088,0.473331025,0.164802632,0.298436133,0.33020144,0.534273734,0.230274561,0.298746436,0.508596373,0.27651995,0.258316958,"Cinnamon, Caraway, Spices, Carrot Seeds, Fenugreek","Jasmine, Ylang-Ylang, Rose","Musk, Sandalwood, Virginia Cedar, Benzoin, Agarwood (Oud)",0.091081594,0.242504744,0,0,0,0.119473145,0.043306721,0.204679497,0,0,0.553541544,0
Salvador Dali,Salvador Dali,women,https://fimgs.net/images/perfume/375x500.765.jpg,0.740932642,0.037052543,0.543088067,0.432647717,0.194971734,0.099647982,0.096724342,0.689679868,0.763309476,0.158069636,0.062781955,0.032015458,0.212686807,0.772971182,0.366179747,0.105622444,0.189181843,0.928195344,0.192745853,"Aldehydes, Fruity Notes, Green Notes, Mandarin Orange, Basil, Bergamot, Incense, Clove","Tuberose, Orange Blossom, Lily, Orris Root, Jasmine, Lily-of-the-Valley, Rose, Narcissus, Mimosa","Sandalwood, Amber, Musk, Benzoin, Vanilla, Cedar, Myrrh, Patchouli, Oakmoss",0.180215475,0.071825008,0,0.027289842,0,0.264288571,0.156653669,0.138895778,0.125196823,0.054924815,0.201010205,0.034293728
Cuba Gold,Cuba Paris,men,https://fimgs.net/images/perfume/375x500.9075.jpg,0.611398964,0.049089387,0.159662107,0.914142467,0.202664241,0.199521031,0.086207025,0.663281266,0.707845989,0.311017219,0.090668114,0.239762176,0.703613231,0.375791512,0.133011392,0.159360975,0.867654862,0.228819565,0.09356846,"Lavender, vetyver, Bergamot, Woodsy Notes, Jasmine","Lavender, vetyver, Bergamot, Woodsy Notes, Jasmine","Lavender, vetyver, Bergamot, Woodsy Notes, Jasmine",0.298584299,0,0,0,0,0,0.241713411,0,0,0,0.533334438,0.128973213
Knize Ten,Knize,men,https://fimgs.net/images/perfume/375x500.7913.jpg,0.772020725,0.030981788,0.701213581,0.208817945,0.216570836,0.26343841,0.06128687,0.664440229,0.681827024,0.348077157,0.14885399,0.032742809,0.196998174,0.765036353,0.316486833,0.118813422,0.473279662,0.598137726,0.196746178,"Petitgrain, Orange, Amalfi Lemon, Rosemary, Bergamot, Geranium","Virginia Cedar, Patchouli, Sandalwood, tincture of rose, Carnation, Cinnamon, Orange Blossom, Orris","Leather, Amber, Musk, oak moss, Castoreum, Vanilla",0.195449242,0.056592765,0,0,0,0,0.023579401,0.631111624,0,0.043029944,0.281539611,0.096505528
A La Nuit,Serge Lutens,women and men,https://fimgs.net/images/perfume/375x500.513.jpg,0.67357513,0.05589282,0.429302408,0.535544484,0.23647219,0.500406174,0.438521652,0.333034742,0.219141104,0.304515355,0.303317727,0.379086387,0.507533398,0.221120154,0.178945466,0.35370848,0.585325296,0.212526259,0.177390593,"Honey, Egyptian and Indian Jasmine, Musk, Benzoin, Grenadine, Green Notes, Cloves","Honey, Egyptian and Indian Jasmine, Musk, Benzoin, Grenadine, Green Notes, Cloves","Honey, Egyptian and Indian Jasmine, Musk, Benzoin, Grenadine, Green Notes, Cloves",0,0.051585624,0.109974959,0,0.169789281,0.100114238,0.549355778,0.121149815,0,0.143697147,0,0
Oxygene,Lanvin,women,https://fimgs.net/images/perfume/375x500.990.jpg,0.497409326,0.059660875,0.238607375,0.610522686,0.401604485,0.562249417,0.400834436,0.311038744,0.235139521,0.840768702,0.124560128,0.248448621,0.505215173,0.480333943,0.18499859,0.235932671,0.721857649,0.241710196,0.143863956,"Indian White Pepper, Bergamot","Gardenia, Milk, Rose","Musk, White Sandalwood, iris",0.201799486,0.185411311,0,0,0,0,0.163481593,0.46428473,0,0,0.132286163,0.090785965
Christina Aguilera by Night,Christina Aguilera,women,https://fimgs.net/images/perfume/375x500.6714.jpg,0.663212435,0.061021562,0.400825394,0.569391445,0.23892008,0.123194293,0.080154861,0.630225624,0.820212057,0.076617378,0.126771255,0.457389364,0.612024739,0.211534242,0.195473936,0.250026245,0.66876208,0.218427929,0.204127592,"Freesia, Red Apple, Rhuburb, Tangerine, Pineapple","Heliotrope, Peach Blossom, Lily-of-the-Valley","Sandalwood, oak moss, Amber, Vanille",0.190331305,0.270114943,0,0.304866258,0,0,0,0.166272015,0,0,0.163136881,0.070613929
Comme des Garcons Series 3 Incense: Kyoto,Comme des Garcons,women and men,https://fimgs.net/images/perfume/375x500.1232.jpg,0.906735751,0.038308562,0.67488013,0.452270675,0.010788029,0.276698119,0.126039575,0.737298887,0.507651014,0.60123359,0.142071235,0.293065162,0.627759402,0.418845172,0.091436084,0.395316783,0.653568905,0.194608026,0.077041901,"Amber, Patchouli, Cypress, Coffee, Cedar, Vetiver, Incense, Teak Wood, Immortelle","Amber, Patchouli, Cypress, Coffee, Cedar, Vetiver, Incense, Teak Wood, Immortelle","Amber, Patchouli, Cypress, Coffee, Cedar, Vetiver, Incense, Teak Wood, Immortelle",0,0.051873199,0,0,0,0.310671984,0,0.057401888,0,0.063555303,0.861305439,0
Power,Kenzo,men,https://fimgs.net/images/perfume/375x500.3602.jpg,0.725388601,0.048984718,0.430021359,0.60108343,0.17130224,0.643048919,0.319166104,0.367706398,0.223344078,0.715894186,0.073245613,0.197366375,0.721141208,0.377097532,0.154679377,0.195585896,0.794255101,0.25809993,0.100118966,"Cardamon, Bergamot, Coriander",Flowers,"Cedar, Tolu Balsam, Labdanum",0.252730109,0.322932917,0,0,0,0.117622602,0,0.179273265,0,0,0.09569771,0.178940241
Armani Eau Pour Homme,Giorgio Armani,men,https://fimgs.net/images/perfume/375x500.409.jpg,0.720207254,0.045321331,0.487042574,0.506052151,0.193130504,0.512717529,0.448973739,0.334790823,0.190647029,0.673816904,0.085735472,0.274307119,0.770338229,0.328110417,0.099628335,0.217906007,0.75778459,0.28639233,0.085554816,"Mandarin Orange, Green Orange, Basil, Bergamot, Lemon","Nutmeg, Carnation, Lily, Cinnamon, Lavender, Jasmine, Rose","Sandalwood, Patchouli, Musk, Oakmoss, Vetiver, Cedar",0.112598904,0.077906269,0,0,0,0,0.078859426,0.053155668,0,0.084497741,0.33684921,0.486477624
Ungaro pour L'Homme III,Emanuel Ungaro,men,https://fimgs.net/images/perfume/375x500.1118.jpg,0.766839378,0.034017166,0.449696707,0.629945773,0.11837452,0.317511895,0.117276415,0.657579167,0.555679229,0.230578463,0.116058191,0.131416554,0.463229555,0.685925534,0.124490444,0.205003006,0.691854671,0.304856406,0.150415138,"Orange, Mahogany, Coriander, Lavender, Vodka, Sage, Lemon","Jasmine, Lily-of-the-Valley, Rose, Geranium","Sandalwood, Patchouli, Musk, Oakmoss, Vetiver, Cedar",0.315990453,0.056324582,0.181714334,0,0,0,0.02950421,0.063627889,0,0.085595135,0.420985673,0.08241276
1740 Marquis de Sade,Histoires de Parfums,men,https://fimgs.net/images/perfume/375x500.8590.jpg,0.797927461,0.044483986,0.690502672,0.262129258,0.17769652,0.034449851,0.052555818,0.841817839,0.747593663,0.158278715,0.052318296,0.043289385,0.070221323,0.402720422,0.794441693,0.106461808,0.223378856,0.762110329,0.312778215,"Artemisia, Bergamot","Patchouli, Cardamom, Coriander","Virginia Cedar, Elemi resin, French labdanum, Leather, Birch, Vanilla, Immortelle",0,0.202676331,0,0,0,0.245593467,0,0.232797022,0,0.293099082,0.313903194,0.032313374
Dolce&Gabbana Pour Femme Intense,Dolce&Gabbana,women,https://fimgs.net/images/perfume/375x500.18837.jpg,0.683937824,0.058404857,0.490312928,0.443738535,0.250144863,0.09781217,0.053931553,0.711604132,0.806506707,0.285476676,0.201620242,0.37730943,0.482435743,0.420029503,0.11988827,0.320420904,0.512425419,0.332988531,0.176727262,"Green Mandarin, Neroli","Tuberose, Orange Blossom","Sandalwood, Marshmallow",0,0,0,0,0.35216403,0,0.320349984,0,0,0,0.247219085,0.271235735
Cristalle Eau Verte,Chanel,women,https://fimgs.net/images/perfume/375x500.5909.jpg,0.756476684,0.0704417,0.413986817,0.676502618,0.117410683,0.607664824,0.615042979,0.127132646,0.053458386,0.87977413,0.186383928,0.395599577,0.647452164,0.281011694,0.094701658,0.577745155,0.373263279,0.157681888,0.191711593,"Bergamot, Amalfi Lemon","Neroli, Magnolia","Musk, iris, Jasmine",0.188203622,0,0,0,0,0,0.109675006,0.081371752,0,0,0,0.804621666
Elie Saab Le Parfum Eau de Toilette,Elie Saab,women,https://fimgs.net/images/perfume/375x500.15178.jpg,0.74611399,0.060288884,0.517555874,0.484504277,0.17607317,0.631681559,0.358348151,0.365631737,0.179465031,0.789950204,0.129256967,0.27705756,0.736312482,0.345445727,0.077989601,0.227886689,0.706713781,0.242799201,0.167495953,Mandarin Blossom,"Orange Blossom, Gardenia","Vetiver, Rose, Honey",0.073698147,0,0,0,0.21935385,0,0.763251678,0,0,0,0.111892275,0
Amazing Grace,Philosophy,women,https://fimgs.net/images/perfume/375x500.4849.jpg,0.554404145,0.066778313,0.272241653,0.629945773,0.340463382,0.66287571,0.389217092,0.237904735,0.224100614,0.884203318,0.375,0.7382898,0.438519457,0.108862697,0.071451552,0.822080683,0.217698572,0.061022802,0.164372003,"Mandarin Orange, Grapefruit, Bergamot","Freesia, Jasmine, Rose",Musk,0.333333333,0,0,0,0,0,0.176970691,0.387589273,0,0,0,0.319739819
Giorgio,Giorgio Beverly Hills,women,https://fimgs.net/images/perfume/375x500.1889.jpg,0.279792746,0.10184216,0.187803983,0.40247015,0.669210854,0.344777459,0.361236472,0.388180035,0.427962544,0.453185585,0.022575703,0.062594052,0.07459556,0.496875768,0.726478478,0.082969523,0.054541675,0.377925336,0.873357337,"Apricot, Orange Blossom, Peach, Bergamot","Tuberose, Gardenia, Orchid, Jasmine, Ylang-Ylang, Rose","Sandalwood, Amber, Chamomile, Patchouli, Musk, Oakmoss, Vanilla, Cedar",0.205040092,0.033505155,0,0.123944183,0,0,0.434010893,0.129437489,0,0,0.24319849,0.036995763
Gypsy Water,Byredo,women and men,https://fimgs.net/images/perfume/375x500.3575.jpg,0.689119171,0.044902659,0.42953136,0.556415516,0.215718666,0.411047928,0.339376613,0.594974881,0.203642638,0.724309642,0.283096545,0.408135766,0.412596594,0.349863386,0.154543811,0.639250234,0.288860681,0.124540909,0.23946033,"Bergamot, Lemon, Pepper, Juniper","Incense, Pine needles, Orris Root","Amber, Vanilla, Sandalwood",0.05523893,0.193336256,0,0,0,0.126996803,0,0.097399115,0,0.204780529,0.353190699,0.230782911
Eaudemoiselle de Givenchy,Givenchy,women,https://fimgs.net/images/perfume/375x500.7806.jpg,0.611398964,0.083315889,0.304426345,0.660522711,0.270198545,0.74569204,0.307719443,0.339069041,0.168668223,0.812364054,0.057156982,0.301677345,0.537770496,0.58004415,0.099628335,0.263775828,0.588305888,0.334755137,0.161663393,"Amalfi Lemon, Tangerine, Basil","Ylang-Ylang, tincture of rose","Musk, Tonka Bean, Ambrette (Musk Mallow)",0.368249661,0.057259159,0,0,0,0,0,0.293132466,0,0.179345355,0,0.312901989
Bvlgari Man Extreme,Bvlgari,men,https://fimgs.net/images/perfume/375x500.17373.jpg,0.78238342,0.044902659,0.476025801,0.610522686,0.104470159,0.577132624,0.509622126,0.305780602,0.068538207,0.739364817,0.157181701,0.226409224,0.430431542,0.575378711,0.15710622,0.287382577,0.68922808,0.267499428,0.094628785,"Pink Grapefruit, Calabrian bergamot, Cactus Juice","Freesia, Guatemalan Cardamom, Amber","Benzoin, Haitian Vetiver, Woodsy Notes",0.072704868,0.107825015,0,0,0,0.054604727,0,0.088740451,0,0.261072138,0.28472673,0.399482915
Hiris,Hermès,women,https://fimgs.net/images/perfume/375x500.20.jpg,0.756476684,0.045007327,0.566360617,0.425667963,0.172690266,0.588603922,0.296120284,0.425693838,0.254566169,0.658669081,0.201285658,0.312228462,0.679796592,0.293920936,0.091087092,0.477232584,0.392464611,0.195614288,0.250571859,"Coriander, Carnation, iris, Amber","iris, Neroli, Rose","Honey, Vanilla, Cedar, Almond Tree",0.501210654,0.126876513,0,0,0.068847937,0,0,0.066036227,0,0,0.233684694,0.113429003
Vanitas,Versace,women,https://fimgs.net/images/perfume/375x500.10574.jpg,0.580310881,0.077454469,0.236178757,0.733432799,0.284113275,0.672960027,0.365710571,0.34622494,0.147527501,0.776131138,0.104085873,0.298436133,0.631550844,0.364353516,0.160494391,0.248482002,0.664310955,0.249469362,0.181281283,Lime,"Freesia, Tiare Flower","Virginia Cedar, Tonka Bean",0.269982238,0.111900533,0,0,0,0,0.32620061,0,0,0,0.148906543,0.283079213
Blackberry & Bay,Jo Malone London,women,https://fimgs.net/images/perfume/375x500.15134.jpg,0.735751295,0.048356709,0.510559392,0.486200808,0.183165735,0.646628757,0.331337826,0.482714822,0.095153375,0.881276202,0.241377591,0.548907889,0.674248181,0.136591769,0.060264691,0.651071353,0.409893993,0.052477262,0.169723886,"Grapefruit, Floral Notes, Vetiver, Cedar, Blackberry, Bay Leaf","Grapefruit, Floral Notes, Vetiver, Cedar, Blackberry, Bay Leaf","Grapefruit, Floral Notes, Vetiver, Cedar, Blackberry, Bay Leaf",0.067024129,0.203217158,0,0.364591216,0,0,0,0,0,0,0.256551963,0.288734358
Ombre Rose L'Original,Jean Charles Brosseau,women,https://fimgs.net/images/perfume/375x500.3973.jpg,0.689119171,0.040715931,0.435305578,0.543782565,0.220880494,0.359910935,0.19970992,0.596620045,0.452844596,0.650946662,0.094172932,0.189850425,0.500074077,0.33097633,0.36933647,0.169448753,0.460582429,0.28025433,0.450865897,"Aldehydes, Peach, Brazilian Rosewood, Geranium","Sandalwood, Orris Root, Vetiver, Ylang-Ylang, Lily-of-the-Valley, Cedar, Rose","Honey, iris, Tonka Bean, Cinnamon, Musk, Vanilla, Heliotrope",0.467006927,0.115931462,0,0.038238371,0.058160913,0,0,0.139645355,0.108432073,0,0.222637989,0
Boss Orange,Hugo Boss,women,https://fimgs.net/images/perfume/375x500.5979.jpg,0.471502591,0.100795478,0.175941832,0.692971707,0.399178899,0.467912266,0.515499127,0.258950663,0.207869492,0.864967988,0.249700958,0.532167817,0.7070733,0.139852864,0.032141169,0.686938866,0.489590873,0.074486115,0.026653049,Red Apple,"White Flowers, African Orange flower","Sandalwood, Olive Tree, Vanilla",0.264814815,0.237037037,0,0.259428868,0,0,0.157169811,0,0,0,0.205483857,0
Luscious Pink,Mariah Carey,women,https://fimgs.net/images/perfume/375x500.3749.jpg,0.647668394,0.046891354,0.23284346,0.838210658,0.185538021,0.890698163,0.396732004,0.152334821,0.075649686,0.921231326,0.291573887,0.842870916,0.483068913,0.122543974,0.03059592,0.705515079,0.392130647,0.150594736,0.033910335,"Bergamot, Bellini, Sea Notes","Tiare Flower, Peony, Lily-of-the-Valley","Sandalwood, White Musk, Woody Notes",0.170431211,0,0.389361918,0,0,0,0.167196157,0.124274044,0.109471821,0,0.107765272,0.220649775
Herrera For Men,Carolina Herrera,men,https://fimgs.net/images/perfume/375x500.289.jpg,0.792746114,0.034226502,0.566360617,0.467447495,0.13171955,0.42004699,0.23179165,0.548044251,0.394357298,0.407622724,0.019976076,0.058662919,0.397579317,0.893165831,0.128564676,0.091901993,0.71641791,0.443961536,0.123037064,"Rosemary, Lavender, Lemon, Neroli","Cloves, Clover, Geranium","Sandalwood, Tobacco, Ambergris",0.244239631,0.120583717,0,0,0,0,0,0.095320505,0,0.416516018,0.153905243,0.207720557
Comme une Evidence,Yves Rocher,women,https://fimgs.net/images/perfume/375x500.2167.jpg,0.461139896,0.07975717,0.138531531,0.733432799,0.406320902,0.731473959,0.323001307,0.320099426,0.177811861,0.843223703,0.078064404,0.136447617,0.729285787,0.39833756,0.160494391,0.135514254,0.756625443,0.33043771,0.13895057,"Rhubarb, Violet Leaf","Lily-of-the-Valley, Rose","Patchouli, Musk, Oakmoss",0.418553689,0,0,0.146774711,0,0,0,0.148107858,0,0.169368171,0.335230661,0
Honey,Marc Jacobs,women,https://fimgs.net/images/perfume/375x500.18272.jpg,0.32642487,0.101632824,0.117356986,0.582724507,0.580612012,0.812286948,0.506538304,0.118384493,0.023310016,0.960060955,0.228705693,0.460424651,0.654821069,0.197554281,0.086584373,0.415030118,0.63097356,0.11259765,0.154842833,"Pear, Mandarin Orange, Punch","Honeysuckle, Orange Blossom, Peach","Honey, Vanilla, Woodsy Notes",0,0.039095439,0.258413872,0.292044434,0.171797035,0,0.305712447,0,0,0,0.041798718,0.114305023
My Queen,Alexander McQueen,women,https://fimgs.net/images/perfume/375x500.1294.jpg,0.663212435,0.036738539,0.389665305,0.587250785,0.235373576,0.283393292,0.092471015,0.69891938,0.585569129,0.438915898,0.055395842,0.165976227,0.480568154,0.52970445,0.267392919,0.229591129,0.492067747,0.33681321,0.297161614,"Parma Violet, Sweet Almond","Orange Blossom, White Flowers, Heliotrope, White Musk","iris, Patchouli, Vanilla, Vetiver, Cedar",0.434694566,0.099561255,0,0.178623585,0,0,0.097485338,0.111178063,0,0,0.222209458,0
White Diamonds,Elizabeth Taylor,women,https://fimgs.net/images/perfume/375x500.887.jpg,0.124352332,0.137115344,0.112342312,0.307796747,0.856493384,0.17434662,0.09590301,0.592824304,0.783499048,0.20095922,0.044369939,0.050660798,0.167623123,0.793075297,0.392647647,0.033024102,0.16999461,0.717250422,0.493030852,"Aldehydes, Orange, Lily, Neroli, Bergamot","Italian Orris Root, Carnation, Cinnamon, Egyptian Tuberose, Jasmine, Turkish Rose, Ylang-Ylang, Narcissus","Amber, Patchouli, Musk, Oakmoss, Sandalwood",0.240043349,0.035220807,0,0,0,0,0.29789442,0.156913407,0.174848332,0,0.184660081,0.13477074
Les Exclusifs de Chanel Cuir de Russie 1924,Chanel,women,https://fimgs.net/images/perfume/375x500.98.jpg,0.829015544,0.031819133,0.729087002,0.251647657,0.139686078,0.126726239,0.084815027,0.754356447,0.694427404,0.290234963,0.15259503,0.206134985,0.620842232,0.24257736,0.282351242,0.346639871,0.531092625,0.227449077,0.226965957,"Orange Blossom, Mandarin Orange, Clary Sage, Bergamot, Lemon","Carnation, iris, Jasmine, Vetiver, Ylang-Ylang, Cedar, Rose","Leather, Amber, Vanilla, Heliotrope, Birch, Tobacco, Musk",0.26687389,0.025754885,0,0,0,0,0.109789203,0.378965003,0,0.157329124,0.233044794,0.106154705
Prada L'Homme,Prada,men,https://fimgs.net/images/perfume/375x500.39029.jpg,0.808290155,0.042809295,0.712170719,0.240421357,0.171866144,0.571128206,0.272701969,0.549239301,0.189967521,0.548605109,0.091897379,0.242154735,0.436383733,0.675642302,0.11336035,0.234067133,0.76058404,0.180018579,0.164259145,"Neroli, Pepper","iris, Amber, Violet, Geranium","Patchouli, Cedar",0.466442953,0.07466443,0,0,0,0,0,0.222373045,0,0,0.21842592,0.185360537
Halston Z14,Halston,men,https://fimgs.net/images/perfume/375x500.3697.jpg,0.637305699,0.044274649,0.292554809,0.72156986,0.225190702,0.226353785,0.082792691,0.691074512,0.661286028,0.338751006,0.149820574,0.130406087,0.389540513,0.721259532,0.132008373,0.167435957,0.68048874,0.395611082,0.119474616,"Cypress, Gardenia, Green Notes, Basil, Bergamot, Lemon","Coriander, Patchouli, Cinnamon, Jasmine, Vetiver, Cedar, Geranium","Leather, Tonka Bean, Amber, Musk, Benzoin, Oakmoss",0.025316456,0.167325949,0,0,0,0.045521456,0.058305469,0.240010595,0,0.107545491,0.460498123,0.187219655
